SampleID	Year_Plot	SampleName	SampleNo	SampleType	LibraryType	Year	TubeName	Seedlot	OriginalNo	RepNo	VarietyFullName	Variety	Plot.x	Location	PreCrop	PreCrop_clean	SoilType	Plot.y	M_52	M_52_method2	X52_method1	M_class1	M_class2	S_48	S_48_method2	S_48_method1	V_50	V_50_method2	V_50_method1
HeelEye2019.90.34.E.16S_000000000.JMHTR	2020_D_90	HeelEye2019-90-34-E-16S	646	Eye	16S	2019-2020	90-34-E	90	90	34	Innovator	D	D_90	DREISCHOR	Plantuien	Onion	Clay	D_90	843.9069816	-0.115769384	-0.333812101	Middle	Middle	1060.066818	-0.567640339	0.380241024	672.9743455	-0.800088361	-0.315476283
HeelEye2019.100.12.E.16S_000000000.JMM89	2020_E_100	HeelEye2019-100-12-E-16S	238	Eye	16S	2019-2020	100-12-E	100	100	12	Sagitta	E	E_100	MARRUM	Suikerbieten	Sugar beet	Clay	E_100	1093.431768	-0.457626419	0.48508876	Middle	Middle	1034.974487	-0.579620095	0.26490236	615.2155895	-1.04436551	-1.101871151
HeelEye2019.100.34.E.16S_000000000.JLHG5	2020_E_100	HeelEye2019-100-34-E-16S	299	Eye	16S	2019-2020	100-34-E	100	100	34	Sagitta	E	E_100	MARRUM	Suikerbieten	Sugar beet	Clay	E_100	1093.431768	-0.457626419	0.48508876	Middle	Middle	1034.974487	-0.579620095	0.26490236	615.2155895	-1.04436551	-1.101871151
HeelEye2019.101.12.E.16S_000000000.JLBCC	2020_E_101	HeelEye2019-101-12-E-16S	593	Eye	16S	2019-2020	101-12-E	101	101	12	Sagitta	E	E_101	MARRUM	Wintertarwe + groenbemester	Wheat	Clay	E_101	881.9552591	-2.847717235	-0.208943675	Low	Low	842.488995	-2.845547825	-0.619870711	569.4307012	-1.960873231	-1.725239859
HeelEye2019.101.34.E.16S_000000000.JLBCC	2020_E_101	HeelEye2019-101-34-E-16S	587	Eye	16S	2019-2020	101-34-E	101	101	34	Sagitta	E	E_101	MARRUM	Wintertarwe + groenbemester	Wheat	Clay	E_101	881.9552591	-2.847717235	-0.208943675	Low	Low	842.488995	-2.845547825	-0.619870711	569.4307012	-1.960873231	-1.725239859
HeelEye2019.102.12.E.16S_000000000.JMMDW	2020_E_102	HeelEye2019-102-12-E-16S	477	Eye	16S	2019-2020	102-12-E	102	102	12	Sagitta	E	E_102	MARRUM	NA	Unknown	Clay	E_102	1207.897452	0.836055704	0.860747019	High	Middle	1175.380181	1.073227371	0.91028699	722.875327	1.11073379	0.363933704
HeelEye2019.102.3.E.16S_000000000.JKP74	2020_E_102	HeelEye2019-102-3-E-16S	242	Eye	16S	2019-2020	102-3-E	102	102	3	Sagitta	E	E_102	MARRUM	NA	Unknown	Clay	E_102	1207.897452	0.836055704	0.860747019	High	Middle	1175.380181	1.073227371	0.91028699	722.875327	1.11073379	0.363933704
HeelEye2019.103.34.E.16S_000000000.JMHTR	2020_E_103	HeelEye2019-103-34-E-16S	664	Eye	16S	2019-2020	103-34-E	103	103	34	Sagitta	E	E_103	ESPEL	Tarwe	Wheat	Clay	E_103	1085.854338	-0.543265936	0.460220834	Low	Middle	1089.506147	0.062323361	0.515560965	629.3273818	-0.76188002	-0.909736801
HeelEye2019.103.12.E.16S_000000000.JKP3P	2020_E_103	HeelEye2019-103-12-E-16S	98	Eye	16S	2019-2020	103-12-E	103	103	12	Sagitta	E	E_103	ESPEL	Tarwe	Wheat	Clay	E_103	1085.854338	-0.543265936	0.460220834	Low	Middle	1089.506147	0.062323361	0.515560965	629.3273818	-0.76188002	-0.909736801
HeelEye2019.104.12.E.16S_000000000.JH6L7	2020_E_104	HeelEye2019-104-12-E-16S	67	Eye	16S	2019-2020	104-12-E	104	104	12	Sagitta	E	E_104	EMMELOORD	Gerst	Barley	Clay	E_104	1262.336417	1.45132059	1.039407086	High	High	1233.74262	1.760266515	1.178554034	709.7883563	0.848762861	0.185752467
HeelEye2019.104.34.E.16S_000000000.JKP3P	2020_E_104	HeelEye2019-104-34-E-16S	112	Eye	16S	2019-2020	104-34-E	104	104	34	Sagitta	E	E_104	EMMELOORD	Gerst	Barley	Clay	E_104	1262.336417	1.45132059	1.039407086	High	High	1233.74262	1.760266515	1.178554034	709.7883563	0.848762861	0.185752467
HeelEye2019.105.12.E.16S_000000000.JH6L7	2020_E_105	HeelEye2019-105-12-E-16S	77	Eye	16S	2019-2020	105-12-E	105	105	12	Sagitta	E	E_105	BANT	Sjalotten	Onion	Clay	E_105	1225.145879	1.030996073	0.917353629	High	High	1191.553591	1.263619781	0.984629201	740.504887	1.463636864	0.603963033
HeelEye2019.105.34.E.16S_000000000.JLHG5	2020_E_105	HeelEye2019-105-34-E-16S	289	Eye	16S	2019-2020	105-34-E	105	105	34	Sagitta	E	E_105	BANT	Sjalotten	Onion	Clay	E_105	1225.145879	1.030996073	0.917353629	High	High	1191.553591	1.263619781	0.984629201	740.504887	1.463636864	0.603963033
HeelEye2019.106.12.E.16S_000000000.JLHG5	2020_E_106	HeelEye2019-106-12-E-16S	330	Eye	16S	2019-2020	106-12-E	106	106	12	Sagitta	E	E_106	ESPEL	Suikerbieten	Sugar beet	Clay	E_106	1168.472815	0.390481578	0.731361602	Middle	Middle	993.1036536	-1.072521044	0.072440138	571.3165199	-1.923123496	-1.699564131
HeelEye2019.106.34.E.16S_000000000.JKP74	2020_E_106	HeelEye2019-106-34-E-16S	263	Eye	16S	2019-2020	106-34-E	106	106	34	Sagitta	E	E_106	ESPEL	Suikerbieten	Sugar beet	Clay	E_106	1168.472815	0.390481578	0.731361602	Middle	Middle	993.1036536	-1.072521044	0.072440138	571.3165199	-1.923123496	-1.699564131
HeelEye2019.107.34.E.16S_000000000.JLBCC	2020_E_107	HeelEye2019-107-34-E-16S	591	Eye	16S	2019-2020	107-34-E	107	107	34	Sagitta	E	E_107	SWIFTERBANT	Suikerbieten	Sugar beet	Clay	E_107	1200.419951	0.751545577	0.836207044	High	Middle	1125.167569	0.482127489	0.679481192	607.8245685	-1.192316679	-1.202501104
HeelEye2019.107.12.E.16S_000000000.JMLM7	2020_E_107	HeelEye2019-107-12-E-16S	375	Eye	16S	2019-2020	107-12-E	107	107	12	Sagitta	E	E_107	SWIFTERBANT	Suikerbieten	Sugar beet	Clay	E_107	1200.419951	0.751545577	0.836207044	High	Middle	1125.167569	0.482127489	0.679481192	607.8245685	-1.192316679	-1.202501104
HeelEye2019.108.12.E.16S_000000000.JKP74	2020_E_108	HeelEye2019-108-12-E-16S	244	Eye	16S	2019-2020	108-12-E	108	108	12	Sagitta	E	E_108	KRAGGENBURG	NA	Unknown	Clay	E_108	1068.780743	-0.736230364	0.404187996	Low	Middle	1046.669387	-0.441948419	0.318658793	660.8273628	-0.131323151	-0.480859431
HeelEye2019.108.34.E.16S_000000000.JMMDW	2020_E_108	HeelEye2019-108-34-E-16S	459	Eye	16S	2019-2020	108-34-E	108	108	34	Sagitta	E	E_108	KRAGGENBURG	NA	Unknown	Clay	E_108	1068.780743	-0.736230364	0.404187996	Low	Middle	1046.669387	-0.441948419	0.318658793	660.8273628	-0.131323151	-0.480859431
HeelEye2019.109.12.E.16S_000000000.JMLM7	2020_E_109	HeelEye2019-109-12-E-16S	355	Eye	16S	2019-2020	109-12-E	109	109	12	Sagitta	E	E_109	NAGELE	Uien	Onion	Clay	E_109	965.5663348	-1.902751455	0.065454644	Low	Low	952.6081885	-1.549231245	-0.11370011	597.7990185	-1.393005037	-1.339000601
HeelEye2019.109.34.E.16S_000000000.JMLM7	2020_E_109	HeelEye2019-109-34-E-16S	371	Eye	16S	2019-2020	109-34-E	109	109	34	Sagitta	E	E_109	NAGELE	Uien	Onion	Clay	E_109	965.5663348	-1.902751455	0.065454644	Low	Low	952.6081885	-1.549231245	-0.11370011	597.7990185	-1.393005037	-1.339000601
HeelEye2019.110.12.E.16S_000000000.JLHG5	2020_E_110	HeelEye2019-110-12-E-16S	320	Eye	16S	2019-2020	110-12-E	110	110	12	Sagitta	E	E_110	ENS	NA	Unknown	Clay	E_110	1134.144839	0.002509498	0.618702616	Middle	Middle	1114.594188	0.357658279	0.630879904	713.2749307	0.918556028	0.233222745
HeelEye2019.110.34.E.16S_000000000.JLHG5	2020_E_110	HeelEye2019-110-34-E-16S	322	Eye	16S	2019-2020	110-34-E	110	110	34	Sagitta	E	E_110	ENS	NA	Unknown	Clay	E_110	1134.144839	0.002509498	0.618702616	Middle	Middle	1114.594188	0.357658279	0.630879904	713.2749307	0.918556028	0.233222745
HeelEye2019.111.12.E.16S_000000000.JLBMN	2020_E_111	HeelEye2019-111-12-E-16S	425	Eye	16S	2019-2020	111-12-E	111	111	12	Sagitta	E	E_111	TOLLEBEEK	Tarwe	Wheat	Clay	E_111	1230.761348	1.094461652	0.935782707	High	High	1148.272986	0.754123087	0.785686865	739.6496068	1.44651613	0.592318254
HeelEye2019.111.34.E.16S_000000000.JK6WL	2020_E_111	HeelEye2019-111-34-E-16S	693	Eye	16S	2019-2020	111-34-E	111	111	34	Sagitta	E	E_111	TOLLEBEEK	Tarwe	Wheat	Clay	E_111	1230.761348	1.094461652	0.935782707	High	High	1148.272986	0.754123087	0.785686865	739.6496068	1.44651613	0.592318254
HeelEye2019.112.12.E.16S_000000000.JLBCC	2020_E_112	HeelEye2019-112-12-E-16S	620	Eye	16S	2019-2020	112-12-E	112	112	12	Sagitta	E	E_112	LUTTELGEEST	Witlof	Chicory	Clay	E_112	1228.451332	1.068354039	0.928201602	High	High	1140.008839	0.656838035	0.747700131	727.4104523	1.201516525	0.425680173
HeelEye2019.112.34.E.16S_000000000.JMLM7	2020_E_112	HeelEye2019-112-34-E-16S	384	Eye	16S	2019-2020	112-34-E	112	112	34	Sagitta	E	E_112	LUTTELGEEST	Witlof	Chicory	Clay	E_112	1228.451332	1.068354039	0.928201602	High	High	1140.008839	0.656838035	0.747700131	727.4104523	1.201516525	0.425680173
HeelEye2019.113.12.E.16S_000000000.JLB35	2020_E_113	HeelEye2019-113-12-E-16S	516	Eye	16S	2019-2020	113-12-E	113	113	12	Sagitta	E	E_113	TERHOLE	NA	Unknown	Clay	E_113	1089.621122	-0.500694041	0.472582822	Low	Middle	1086.79337	0.030388711	0.503091495	628.5039824	-0.778362574	-0.920947518
HeelEye2019.113.34.E.16S_000000000.JLBCC	2020_E_113	HeelEye2019-113-34-E-16S	607	Eye	16S	2019-2020	113-34-E	113	113	34	Sagitta	E	E_113	TERHOLE	NA	Unknown	Clay	E_113	1089.621122	-0.500694041	0.472582822	Low	Middle	1086.79337	0.030388711	0.503091495	628.5039824	-0.778362574	-0.920947518
HeelEye2019.114.2.E.16S_000000000.JKRF4	2020_E_114	HeelEye2019-114-2-E-16S	182	Eye	16S	2019-2020	114-2-E	114	114	2	Sagitta	E	E_114	ZAAMSLAG	Suikerbieten	Sugar beet	Clay	E_114	1029.29529	-1.182491836	0.274602988	Low	Low	1144.291763	0.707256366	0.767386894	703.5498395	0.723882163	0.100814045
HeelEye2019.114.34.E.16S_000000000.JMMDW	2020_E_114	HeelEye2019-114-34-E-16S	473	Eye	16S	2019-2020	114-34-E	114	114	34	Sagitta	E	E_114	ZAAMSLAG	Suikerbieten	Sugar beet	Clay	E_114	1029.29529	-1.182491836	0.274602988	Low	Low	1144.291763	0.707256366	0.767386894	703.5498395	0.723882163	0.100814045
HeelEye2019.115.34.E.16S_000000000.JLB35	2020_E_115	HeelEye2019-115-34-E-16S	500	Eye	16S	2019-2020	115-34-E	115	115	34	Sagitta	E	E_115	BIERVLIET	Wortelen en tarwe	Carrot	Clay	E_115	1163.961926	0.339499864	0.716557578	Middle	Middle	1060.954033	-0.273790425	0.384319168	700.7502986	0.66784182	0.06269784
HeelEye2019.115.12.E.16S_000000000.JLBMN	2020_E_115	HeelEye2019-115-12-E-16S	423	Eye	16S	2019-2020	115-12-E	115	115	12	Sagitta	E	E_115	BIERVLIET	Wortelen en tarwe	Carrot	Clay	E_115	1163.961926	0.339499864	0.716557578	Middle	Middle	1060.954033	-0.273790425	0.384319168	700.7502986	0.66784182	0.06269784
HeelEye2019.116.12.E.16S_000000000.JLB35	2020_E_116	HeelEye2019-116-12-E-16S	487	Eye	16S	2019-2020	116-12-E	116	116	12	Sagitta	E	E_116	ENS	NA	Unknown	Clay	E_116	1180.389203	0.525159647	0.770469299	High	Middle	1152.362993	0.802270408	0.804486871	694.0930531	0.534579141	-0.027941641
HeelEye2019.116.34.E.16S_000000000.JLHG5	2020_E_116	HeelEye2019-116-34-E-16S	326	Eye	16S	2019-2020	116-34-E	116	116	34	Sagitta	E	E_116	ENS	NA	Unknown	Clay	E_116	1180.389203	0.525159647	0.770469299	High	Middle	1152.362993	0.802270408	0.804486871	694.0930531	0.534579141	-0.027941641
HeelEye2019.117.34.E.16S_000000000.JKRF4	2020_E_117	HeelEye2019-117-34-E-16S	163	Eye	16S	2019-2020	117-34-E	117	117	34	Sagitta	E	E_117	KRUISLAND	NA	Unknown	Clay	E_117	1092.735624	-0.465494179	0.482804127	Low	Middle	1029.235204	-0.647182582	0.238521347	657.2126853	-0.203680647	-0.530073854
HeelEye2019.117.12.E.16S_000000000.JH6L7	2020_E_117	HeelEye2019-117-12-E-16S	84	Eye	16S	2019-2020	117-12-E	117	117	12	Sagitta	E	E_117	KRUISLAND	NA	Unknown	Clay	E_117	1092.735624	-0.465494179	0.482804127	Low	Middle	1029.235204	-0.647182582	0.238521347	657.2126853	-0.203680647	-0.530073854
HeelEye2019.118.12.E.16S_000000000.JLHG5	2020_E_118	HeelEye2019-118-12-E-16S	300	Eye	16S	2019-2020	118-12-E	118	118	12	Sagitta	E	E_118	DINTELOORD	Plantuien	Onion	Clay	E_118	1134.700788	0.008792789	0.620527153	Middle	Middle	1104.288315	0.236338163	0.583508238	695.9899787	0.572551211	-0.00211469
HeelEye2019.118.34.E.16S_000000000.JKRF4	2020_E_118	HeelEye2019-118-34-E-16S	164	Eye	16S	2019-2020	118-34-E	118	118	34	Sagitta	E	E_118	DINTELOORD	Plantuien	Onion	Clay	E_118	1134.700788	0.008792789	0.620527153	Middle	Middle	1104.288315	0.236338163	0.583508238	695.9899787	0.572551211	-0.00211469
HeelEye2019.119.12.E.16S_000000000.JLB35	2020_E_119	HeelEye2019-119-12-E-16S	520	Eye	16S	2019-2020	119-12-E	119	119	12	Sagitta	E	E_119	TOLLEBEEK	NA	Unknown	Clay	E_119	1075.960196	-0.655088743	0.427749827	Low	Middle	1017.082486	-0.790243658	0.182660524	655.7074489	-0.233812002	-0.550567892
HeelEye2019.119.34.E.16S_000000000.JLBCC	2020_E_119	HeelEye2019-119-34-E-16S	601	Eye	16S	2019-2020	119-34-E	119	119	34	Sagitta	E	E_119	TOLLEBEEK	NA	Unknown	Clay	E_119	1075.960196	-0.655088743	0.427749827	Low	Middle	1017.082486	-0.790243658	0.182660524	655.7074489	-0.233812002	-0.550567892
HeelEye2019.120.12.E.16S_000000000.JLB35	2020_E_120	HeelEye2019-120-12-E-16S	510	Eye	16S	2019-2020	120-12-E	120	120	12	Sagitta	E	E_120	KRUISLAND	Plantuien	Onion	Clay	E_120	1148.371763	0.163301067	0.665393128	Middle	Middle	1109.847273	0.301777886	0.609060379	688.8843715	0.430313365	-0.098858689
HeelEye2019.120.34.E.16S_000000000.JMMDW	2020_E_120	HeelEye2019-120-34-E-16S	449	Eye	16S	2019-2020	120-34-E	120	120	34	Sagitta	E	E_120	KRUISLAND	Plantuien	Onion	Clay	E_120	1148.371763	0.163301067	0.665393128	Middle	Middle	1109.847273	0.301777886	0.609060379	688.8843715	0.430313365	-0.098858689
HeelEye2019.91.12.E.16S_000000000.JKP74	2020_E_91	HeelEye2019-91-12-E-16S	246	Eye	16S	2019-2020	91-12-E	91	91	12	Sagitta	E	E_91	USQUERT	NA	Unknown	Clay	E_91	1144.942364	0.124542271	0.654138384	Middle	Middle	1145.803397	0.725051231	0.774335225	721.3389741	1.079979552	0.343016008
HeelEye2019.91.34.E.16S_000000000.JMHTR	2020_E_91	HeelEye2019-91-34-E-16S	627	Eye	16S	2019-2020	91-34-E	91	91	34	Sagitta	E	E_91	USQUERT	NA	Unknown	Clay	E_91	1144.942364	0.124542271	0.654138384	Middle	Middle	1145.803397	0.725051231	0.774335225	721.3389741	1.079979552	0.343016008
HeelEye2019.92.12.E.16S_000000000.JLBMN	2020_E_92	HeelEye2019-92-12-E-16S	418	Eye	16S	2019-2020	92-12-E	92	92	12	Sagitta	E	E_92	ZANDEWEER	Wintertarwe	Wheat	Clay	E_92	1165.599379	0.35800623	0.72193144	Middle	Middle	1115.960878	0.373746882	0.637161994	708.6538017	0.826051698	0.170305321
HeelEye2019.92.34.E.16S_000000000.JMLN7	2020_E_92	HeelEye2019-92-34-E-16S	565	Eye	16S	2019-2020	92-34-E	92	92	34	Sagitta	E	E_92	ZANDEWEER	Wintertarwe	Wheat	Clay	E_92	1165.599379	0.35800623	0.72193144	Middle	Middle	1115.960878	0.373746882	0.637161994	708.6538017	0.826051698	0.170305321
HeelEye2019.93.12.E.16S_000000000.JKRF4	2020_E_93	HeelEye2019-93-12-E-16S	149	Eye	16S	2019-2020	93-12-E	93	93	12	Sagitta	E	E_93	t ZANDT	Tarwe	Wheat	Clay	E_93	1206.709641	0.822631166	0.856848813	High	Middle	1107.330985	0.272156291	0.597494084	678.8012387	0.228472333	-0.236142185
HeelEye2019.93.4.E.16S_000000000.JMMDW	2020_E_93	HeelEye2019-93-4-E-16S	434	Eye	16S	2019-2020	93-4-E	93	93	4	Sagitta	E	E_93	t ZANDT	Tarwe	Wheat	Clay	E_93	1206.709641	0.822631166	0.856848813	High	Middle	1107.330985	0.272156291	0.597494084	678.8012387	0.228472333	-0.236142185
HeelEye2019.94.12.E.16S_000000000.JMM89	2020_E_94	HeelEye2019-94-12-E-16S	207	Eye	16S	2019-2020	94-12-E	94	94	12	Sagitta	E	E_94	UITHUIZERMEEDEN	Braak	Fallow	Clay	E_94	1022.979747	-1.253869607	0.253876375	Low	Low	993.0981943	-1.07258531	0.072415044	630.8891047	-0.730617934	-0.88847369
HeelEye2019.94.34.E.16S_000000000.JLBCC	2020_E_94	HeelEye2019-94-34-E-16S	578	Eye	16S	2019-2020	94-34-E	94	94	34	Sagitta	E	E_94	UITHUIZERMEEDEN	Braak	Fallow	Clay	E_94	1022.979747	-1.253869607	0.253876375	Low	Low	993.0981943	-1.07258531	0.072415044	630.8891047	-0.730617934	-0.88847369
HeelEye2019.95.12.E.16S_000000000.JLBCC	2020_E_95	HeelEye2019-95-12-E-16S	615	Eye	16S	2019-2020	95-12-E	95	95	12	Sagitta	E	E_95	WESTERNIELAND	NA	Unknown	Clay	E_95	1292.537047	1.792645733	1.138520776	High	High	1220.02918	1.598832719	1.115519245	717.5186501	1.00350549	0.291001676
HeelEye2019.95.34.E.16S_000000000.JMMDW	2020_E_95	HeelEye2019-95-34-E-16S	457	Eye	16S	2019-2020	95-34-E	95	95	34	Sagitta	E	E_95	WESTERNIELAND	NA	Unknown	Clay	E_95	1292.537047	1.792645733	1.138520776	High	High	1220.02918	1.598832719	1.115519245	717.5186501	1.00350549	0.291001676
HeelEye2019.96.12.E.16S_000000000.JMHTR	2020_E_96	HeelEye2019-96-12-E-16S	632	Eye	16S	2019-2020	96-12-E	96	96	12	Sagitta	E	E_96	DEN ANDEL	NA	Unknown	Clay	E_96	1111.584297	-0.25246797	0.544662487	Middle	Middle	1046.955382	-0.438581702	0.319973389	626.2487614	-0.823506889	-0.951652718
HeelEye2019.96.34.E.16S_000000000.JLBMN	2020_E_96	HeelEye2019-96-34-E-16S	402	Eye	16S	2019-2020	96-34-E	96	96	34	Sagitta	E	E_96	DEN ANDEL	NA	Unknown	Clay	E_96	1111.584297	-0.25246797	0.544662487	Middle	Middle	1046.955382	-0.438581702	0.319973389	626.2487614	-0.823506889	-0.951652718
HeelEye2019.97.12.E.16S_000000000.JLBCC	2020_E_97	HeelEye2019-97-12-E-16S	582	Eye	16S	2019-2020	97-12-E	97	97	12	Sagitta	E	E_97	MENSINGEWEER	Grasland	Grass	Clay	E_97	1203.781062	0.789532593	0.847237679	High	Middle	1131.834814	0.5606139	0.710127651	680.0050416	0.252569687	-0.219752212
HeelEye2019.97.34.E.16S_000000000.JLHG5	2020_E_97	HeelEye2019-97-34-E-16S	298	Eye	16S	2019-2020	97-34-E	97	97	34	Sagitta	E	E_97	MENSINGEWEER	Grasland	Grass	Clay	E_97	1203.781062	0.789532593	0.847237679	High	Middle	1131.834814	0.5606139	0.710127651	680.0050416	0.252569687	-0.219752212
HeelEye2019.98.12.E.16S_000000000.JH6L7	2020_E_98	HeelEye2019-98-12-E-16S	49	Eye	16S	2019-2020	98-12-E	98	98	12	Sagitta	E	E_98	EENRUM	Wintergerst	Barley	Clay	E_98	1037.773453	-1.086672306	0.302426977	Low	Low	1032.148803	-0.612883877	0.251913906	612.7723219	-1.093274083	-1.135136636
HeelEye2019.98.12.E.16S_000000000.JMLN7	2020_E_98	HeelEye2019-98-12-E-16S	560	Eye	16S	2019-2020	98-12-E	98	98	12	Sagitta	E	E_98	EENRUM	Wintergerst	Barley	Clay	E_98	1037.773453	-1.086672306	0.302426977	Low	Low	1032.148803	-0.612883877	0.251913906	612.7723219	-1.093274083	-1.135136636
HeelEye2019.98.34.E.16S_000000000.JFHYF	2020_E_98	HeelEye2019-98-34-E-16S	45	Eye	16S	2019-2020	98-34-E	98	98	34	Sagitta	E	E_98	EENRUM	Wintergerst	Barley	Clay	E_98	1037.773453	-1.086672306	0.302426977	Low	Low	1032.148803	-0.612883877	0.251913906	612.7723219	-1.093274083	-1.135136636
HeelEye2019.98.34.E.16S_000000000.JMLN7	2020_E_98	HeelEye2019-98-34-E-16S	544	Eye	16S	2019-2020	98-34-E	98	98	34	Sagitta	E	E_98	EENRUM	Wintergerst	Barley	Clay	E_98	1037.773453	-1.086672306	0.302426977	Low	Low	1032.148803	-0.612883877	0.251913906	612.7723219	-1.093274083	-1.135136636
HeelEye2019.99.12.E.16S_000000000.JLBMN	2020_E_99	HeelEye2019-99-12-E-16S	395	Eye	16S	2019-2020	99-12-E	99	99	12	Sagitta	E	E_99	SAAXUMHUIZEN	NA	Unknown	Clay	E_99	1163.522546	0.334534021	0.715115601	Middle	Middle	940.2696068	-1.694480293	-0.170415267	615.4672721	-1.039327405	-1.098444451
HeelEye2019.99.34.E.16S_000000000.JKP74	2020_E_99	HeelEye2019-99-34-E-16S	260	Eye	16S	2019-2020	99-34-E	99	99	34	Sagitta	E	E_99	SAAXUMHUIZEN	NA	Unknown	Clay	E_99	1163.522546	0.334534021	0.715115601	Middle	Middle	940.2696068	-1.694480293	-0.170415267	615.4672721	-1.039327405	-1.098444451
HeelEye2019.121.12.E.16S.redo_000000000.JK6WL	2020_F_121	HeelEye2019-121-12-E-16S-redo	691	Eye	16S	2019-2020	121-12-E	121	121	12	Seresta	F	F_121	WESTERNIELAND	NA	Unknown	Clay	F_121	1048.85592	0.395993189	0.338797881	Middle	Middle	887.6976144	0.222865564	-0.412066119	650.1152158	0.001518221	-0.626707057
HeelEye2019.121.12.E.16S_000000000.JK6WL	2020_F_121	HeelEye2019-121-12-E-16S	756	Eye	16S	2019-2020	121-12-E	121	121	12	Seresta	F	F_121	WESTERNIELAND	NA	Unknown	Clay	F_121	1048.85592	0.395993189	0.338797881	Middle	Middle	887.6976144	0.222865564	-0.412066119	650.1152158	0.001518221	-0.626707057
HeelEye2019.121.34.E.16S_000000000.JKP74	2020_F_121	HeelEye2019-121-34-E-16S	253	Eye	16S	2019-2020	121-34-E	121	121	34	Seresta	F	F_121	WESTERNIELAND	NA	Unknown	Clay	F_121	1048.85592	0.395993189	0.338797881	Middle	Middle	887.6976144	0.222865564	-0.412066119	650.1152158	0.001518221	-0.626707057
HeelEye2019.122.12.E.16S_000000000.JKP74	2020_F_122	HeelEye2019-122-12-E-16S	255	Eye	16S	2019-2020	122-12-E	122	122	12	Seresta	F	F_122	NA	Gras	Grass	Sand	F_122	1105.075788	0.91253164	0.523302592	High	Middle	857.5431247	-0.246768705	-0.550673347	646.8008994	-0.075063297	-0.671832014
HeelEye2019.122.34.E.16S_000000000.JLBCC	2020_F_122	HeelEye2019-122-34-E-16S	592	Eye	16S	2019-2020	122-34-E	122	122	34	Seresta	F	F_122	NA	Gras	Grass	Sand	F_122	1105.075788	0.91253164	0.523302592	High	Middle	857.5431247	-0.246768705	-0.550673347	646.8008994	-0.075063297	-0.671832014
HeelEye2019.123.12.E.16S_000000000.JKP3P	2020_F_123	HeelEye2019-123-12-E-16S	144	Eye	16S	2019-2020	123-12-E	123	123	12	Seresta	F	F_123	KRAGGENBURG	NA	Unknown	Clay	F_123	1081.344118	0.694489144	0.445419004	High	Middle	921.0641611	0.742525286	-0.258694446	728.2841948	1.807712423	0.437576319
HeelEye2019.123.34.E.16S_000000000.JLBCC	2020_F_123	HeelEye2019-123-34-E-16S	599	Eye	16S	2019-2020	123-34-E	123	123	34	Seresta	F	F_123	KRAGGENBURG	NA	Unknown	Clay	F_123	1081.344118	0.694489144	0.445419004	High	Middle	921.0641611	0.742525286	-0.258694446	728.2841948	1.807712423	0.437576319
HeelEye2019.124.12.E.16S_000000000.JLBMN	2020_F_124	HeelEye2019-124-12-E-16S	420	Eye	16S	2019-2020	124-12-E	124	124	12	Seresta	F	F_124	KRAGGENBURG	NA	Unknown	Clay	F_124	1075.727059	0.642880578	0.426984707	High	Middle	889.0474004	0.2438875	-0.405861733	748.5268194	2.275444145	0.713182948
HeelEye2019.124.34.E.16S_000000000.JLB35	2020_F_124	HeelEye2019-124-34-E-16S	492	Eye	16S	2019-2020	124-34-E	124	124	34	Seresta	F	F_124	KRAGGENBURG	NA	Unknown	Clay	F_124	1075.727059	0.642880578	0.426984707	High	Middle	889.0474004	0.2438875	-0.405861733	748.5268194	2.275444145	0.713182948
HeelEye2019.125.12.E.16S_000000000.JLBCC	2020_F_125	HeelEye2019-125-12-E-16S	621	Eye	16S	2019-2020	125-12-E	125	125	12	Seresta	F	F_125	PIETERZIJL	NA	Unknown	Clay	F_125	1011.867669	0.056151518	0.217408294	Middle	Middle	880.9541724	0.117841354	-0.443062824	654.698755	0.107426754	-0.564301425
HeelEye2019.125.34.E.16S_000000000.JLBCC	2020_F_125	HeelEye2019-125-34-E-16S	579	Eye	16S	2019-2020	125-34-E	125	125	34	Seresta	F	F_125	PIETERZIJL	NA	Unknown	Clay	F_125	1011.867669	0.056151518	0.217408294	Middle	Middle	880.9541724	0.117841354	-0.443062824	654.698755	0.107426754	-0.564301425
HeelEye2019.126.12.E.16S_000000000.JLHG5	2020_F_126	HeelEye2019-126-12-E-16S	294	Eye	16S	2019-2020	126-12-E	126	126	12	Seresta	F	F_126	MUNNEKEZIJL	NA	Unknown	Clay	F_126	1193.023264	1.720577875	0.811932289	High	High	914.4215997	0.639072219	-0.289227445	691.0783725	0.94802433	-0.068987009
HeelEye2019.126.34.E.16S_000000000.JMHTR	2020_F_126	HeelEye2019-126-34-E-16S	658	Eye	16S	2019-2020	126-34-E	126	126	34	Seresta	F	F_126	MUNNEKEZIJL	NA	Unknown	Clay	F_126	1193.023264	1.720577875	0.811932289	High	High	914.4215997	0.639072219	-0.289227445	691.0783725	0.94802433	-0.068987009
HeelEye2019.127.12.E.16S_000000000.JLBCC	2020_F_127	HeelEye2019-127-12-E-16S	583	Eye	16S	2019-2020	127-12-E	127	127	12	Seresta	F	F_127	KLOOSTERBUREN	Wintertarwe	Wheat	Clay	F_127	1052.107206	0.425865446	0.349468088	High	Middle	934.8662565	0.957482895	-0.195252145	718.8350387	1.58937759	0.30892452
