SampleID	Year_Plot	SampleName	LocationPlateDNAiso	SampleNoRand	Year	Compartment	LibraryType	PlateX	SampleName2	RunNo	Runcode	Replica	Seedlot	OriginalNo	VarietyFullName	Variety	Plot.x	Location	PreCrop	PreCrop_clean	SoilType	Plot.y	M_52	M_52_method2	X52_method1	M_class1	M_class2	S_48	S_48_method2	S_48_method1	V_50	V_50_method2	V_50_method1
Heel2018.158.2.H.16S_000000000.JMHR7	2019_F_158	Heel2018-158-2-H-16S	B6	730	2018-2019	Heel	16S	C	158-2-H	SON5821	JMHR7	2	158	238	Seresta	F	F_158	ROLDE	Mais 	Maize	Sand	F_158	1607.445524	1.401157442	1.306891814	High	High	1257.967124	0.536581637	0.224457436	1003.98279	-1.505963411	-0.912229801
HeelEye2019.1.34.H.16S_000000000.JMLM7	2020_A_1	HeelEye2019-1-34-H-16S	E9	345	2019-2020	Heel	16S	G	1-34-H	SON5934	_000000000-JMLM7	34	1	1	Challenger	A	A_1	EENUM	NA	Unknown	Clay	A_1	564.2576168	-1.598971264	-1.25157706	Low	Low	603.5935945	-2.069227878	-1.717970186	709.2868766	0.420671517	0.178924739
HeelEye2019.1.12.H.16S_000000000.JLHG5	2020_A_1	HeelEye2019-1-12-H-16S	B3	303	2019-2020	Heel	16S	G	1-12-H	SON5933	_000000000-JLHG5	12	1	1	Challenger	A	A_1	EENUM	NA	Unknown	Clay	A_1	564.2576168	-1.598971264	-1.25157706	Low	Low	603.5935945	-2.069227878	-1.717970186	709.2868766	0.420671517	0.178924739
HeelEye2019.10.34.H.16S_000000000.JMM89	2020_A_10	HeelEye2019-10-34-H-16S	D9	237	2019-2020	Heel	16S	F	10-34-H	SON5932	_000000000-JMM89	34	10	10	Challenger	A	A_10	WARFSTERMOLEN	NA	Unknown	Clay	A_10	682.2674831	0.222580378	-0.864287354	High	Middle	705.0493806	-0.279449867	-1.251621545	717.7348501	0.612586947	0.293945273
HeelEye2019.10.12.H.16S_000000000.JMM89	2020_A_10	HeelEye2019-10-12-H-16S	D3	231	2019-2020	Heel	16S	F	10-12-H	SON5932	_000000000-JMM89	12	10	10	Challenger	A	A_10	WARFSTERMOLEN	NA	Unknown	Clay	A_10	682.2674831	0.222580378	-0.864287354	High	Middle	705.0493806	-0.279449867	-1.251621545	717.7348501	0.612586947	0.293945273
HeelEye2019.11.12.H.16S_000000000.JFHYF	2020_A_11	HeelEye2019-11-12-H-16S	A8	8	2019-2020	Heel	16S	D	11-12-H	SON5824	_000000000-JFHYF	12	11	11	Challenger	A	A_11	BRANTGUM	NA	Unknown	Clay	A_11	779.6687345	1.726025939	-0.544631861	High	High	782.6958358	1.090308562	-0.894714164	721.8341657	0.705712466	0.349758122
HeelEye2019.11.34.H.16S_000000000.JMLN7	2020_A_11	HeelEye2019-11-34-H-16S	G5	557	2019-2020	Heel	16S	I	11-34-H	SON5985	_000000000-JMLN7	34	11	11	Challenger	A	A_11	BRANTGUM	NA	Unknown	Clay	A_11	779.6687345	1.726025939	-0.544631861	High	High	782.6958358	1.090308562	-0.894714164	721.8341657	0.705712466	0.349758122
HeelEye2019.12.12.H.16S_000000000.JMLM7	2020_A_12	HeelEye2019-12-12-H-16S	G9	369	2019-2020	Heel	16S	G	12-12-H	SON5934	_000000000-JMLM7	12	12	12	Challenger	A	A_12	HIJUM	Grasland	Grass	Clay	A_12	697.4083009	0.4562878	-0.814597586	High	Middle	813.9923469	1.64240923	-0.750857554	722.138554	0.712627358	0.353902419
HeelEye2019.12.34.H.16S_000000000.JKRF4	2020_A_12	HeelEye2019-12-34-H-16S	F9	165	2019-2020	Heel	16S	E	12-34-H	SON5930	_000000000-JKRF4	34	12	12	Challenger	A	A_12	HIJUM	Grasland	Grass	Clay	A_12	697.4083009	0.4562878	-0.814597586	High	Middle	813.9923469	1.64240923	-0.750857554	722.138554	0.712627358	0.353902419
HeelEye2019.13.34.H.16S_000000000.JMHR7	2020_A_13	HeelEye2019-13-34-H-16S	D8	673	2019-2020	Heel	16S	C	13-34-H	SON5821	_000000000-JMHR7	34	13	13	Challenger	A	A_13	MARRUM	NA	Unknown	Clay	A_13	555.4822354	-1.734424434	-1.280376473	Low	Low	738.9803112	0.319124505	-1.095655641	627.8266094	-1.429888537	-0.930170061
HeelEye2019.13.12.H.16S_000000000.JLBMN	2020_A_13	HeelEye2019-13-12-H-16S	B1	397	2019-2020	Heel	16S	H	13-12-H	SON5936	_000000000-JLBMN	12	13	13	Challenger	A	A_13	MARRUM	NA	Unknown	Clay	A_13	555.4822354	-1.734424434	-1.280376473	Low	Low	738.9803112	0.319124505	-1.095655641	627.8266094	-1.429888537	-0.930170061
HeelEye2019.14.12.H.16S_000000000.JLBMN	2020_A_14	HeelEye2019-14-12-H-16S	B11	407	2019-2020	Heel	16S	H	14-12-H	SON5936	_000000000-JLBMN	12	14	14	Challenger	A	A_14	FERWERT	tarwe	Wheat	Clay	A_14	612.5576793	-0.853431414	-1.093063898	Low	Middle	742.4221721	0.379842254	-1.079834886	705.4547344	0.333615465	0.1267495
HeelEye2019.14.34.H.16S_000000000.JK6WL	2020_A_14	HeelEye2019-14-34-H-16S	F6	694	2019-2020	Heel	16S	C	14-34-H	SON5822	_000000000-JK6WL	34	14	14	Challenger	A	A_14	FERWERT	tarwe	Wheat	Clay	A_14	612.5576793	-0.853431414	-1.093063898	Low	Middle	742.4221721	0.379842254	-1.079834886	705.4547344	0.333615465	0.1267495
HeelEye2019.15.12.H.16S_000000000.JLB35	2020_A_15	HeelEye2019-15-12-H-16S	A10	490	2019-2020	Heel	16S	I	15-12-H	SON5984	_000000000-JLB35	12	15	15	Challenger	A	A_15	OUDE LEIJE	NA	Unknown	Clay	A_15	679.5189477	0.18015512	-0.873307612	Middle	Middle	808.6002545	1.547287515	-0.775642685	666.3176753	-0.555474158	-0.406107933
HeelEye2019.15.34.H.16S_000000000.JLBCC	2020_A_15	HeelEye2019-15-34-H-16S	C2	602	2019-2020	Heel	16S	J	15-34-H	SON5987	_000000000-JLBCC	34	15	15	Challenger	A	A_15	OUDE LEIJE	NA	Unknown	Clay	A_15	679.5189477	0.18015512	-0.873307612	Middle	Middle	808.6002545	1.547287515	-0.775642685	666.3176753	-0.555474158	-0.406107933
HeelEye2019.16.34.H.16S_000000000.JLBMN	2020_A_16	HeelEye2019-16-34-H-16S	C9	417	2019-2020	Heel	16S	H	16-34-H	SON5936	_000000000-JLBMN	34	16	16	Challenger	A	A_16	ST. ANNAPAROCHIE	Zaaiuien	Onion	Clay	A_16	614.2237168	-0.827715145	-1.087596227	Low	Middle	621.3083284	-1.75672287	-1.636543169	675.112934	-0.355669332	-0.286359053
HeelEye2019.16.12.H.16S_000000000.JMM89	2020_A_16	HeelEye2019-16-12-H-16S	B5	209	2019-2020	Heel	16S	F	16-12-H	SON5932	_000000000-JMM89	12	16	16	Challenger	A	A_16	ST. ANNAPAROCHIE	Zaaiuien	Onion	Clay	A_16	614.2237168	-0.827715145	-1.087596227	Low	Middle	621.3083284	-1.75672287	-1.636543169	675.112934	-0.355669332	-0.286359053
HeelEye2019.17.34.H.16S_000000000.JMLN7	2020_A_17	HeelEye2019-17-34-H-16S	H5	569	2019-2020	Heel	16S	I	17-34-H	SON5985	_000000000-JMLN7	34	17	17	Challenger	A	A_17	DRONRIJP	Wintertarwe	Wheat	Clay	A_17	680.1135392	0.189332988	-0.871356257	Middle	Middle	688.9847104	-0.562846158	-1.325463929	660.3055184	-0.69205433	-0.487964427
HeelEye2019.17.12.H.16S_000000000.JLHG5	2020_A_17	HeelEye2019-17-12-H-16S	C12	324	2019-2020	Heel	16S	G	17-12-H	SON5933	_000000000-JLHG5	12	17	17	Challenger	A	A_17	DRONRIJP	Wintertarwe	Wheat	Clay	A_17	680.1135392	0.189332988	-0.871356257	Middle	Middle	688.9847104	-0.562846158	-1.325463929	660.3055184	-0.69205433	-0.487964427
HeelEye2019.18.12.H.16S_000000000.JK6WL	2020_A_18	HeelEye2019-18-12-H-16S	F8	696	2019-2020	Heel	16S	C	18-12-H	SON5822	_000000000-JK6WL	12	18	18	Challenger	A	A_18	OUDE BILDTZIJL	NA	Unknown	Clay	A_18	706.3345714	0.59407003	-0.785302979	High	Middle	732.9186916	0.212191683	-1.123518301	657.9434162	-0.745714993	-0.520124833
HeelEye2019.18.34.H.16S_000000000.JMMDW	2020_A_18	HeelEye2019-18-34-H-16S	F7	451	2019-2020	Heel	16S	H	18-34-H	SON5935	_000000000-JMMDW	34	18	18	Challenger	A	A_18	OUDE BILDTZIJL	NA	Unknown	Clay	A_18	706.3345714	0.59407003	-0.785302979	High	Middle	732.9186916	0.212191683	-1.123518301	657.9434162	-0.745714993	-0.520124833
HeelEye2019.19.12.H.16S_000000000.JMM89	2020_A_19	HeelEye2019-19-12-H-16S	D1	229	2019-2020	Heel	16S	F	19-12-H	SON5932	_000000000-JMM89	12	19	19	Challenger	A	A_19	MARKNESSE	Tarwe	Wheat	Clay	A_19	660.4377499	-0.114374384	-0.935929084	Middle	Middle	705.1340927	-0.277955464	-1.25123216	671.1191306	-0.446397897	-0.340735337
HeelEye2019.19.34.H.16S_000000000.JLBMN	2020_A_19	HeelEye2019-19-34-H-16S	A4	388	2019-2020	Heel	16S	H	19-34-H	SON5936	_000000000-JLBMN	34	19	19	Challenger	A	A_19	MARKNESSE	Tarwe	Wheat	Clay	A_19	660.4377499	-0.114374384	-0.935929084	Middle	Middle	705.1340927	-0.277955464	-1.25123216	671.1191306	-0.446397897	-0.340735337
HeelEye2019.2.12.H.16S_000000000.JKP74	2020_A_2	HeelEye2019-2-12-H-16S	H8	284	2019-2020	Heel	16S	F	2-12-H	SON5931	_000000000-JKP74	12	2	2	Challenger	A	A_2	BLIJHAM	NA	Unknown	Clay	A_2	572.8269688	-1.46669828	-1.223453802	Low	Low	628.0785892	-1.637288934	-1.60542319	640.2020596	-1.148751309	-0.761676293
HeelEye2019.2.3.H.16S_000000000.JLBCC	2020_A_2	HeelEye2019-2-3-H-16S	C6	606	2019-2020	Heel	16S	J	2-3-H	SON5987	_000000000-JLBCC	3	2	2	Challenger	A	A_2	BLIJHAM	NA	Unknown	Clay	A_2	572.8269688	-1.46669828	-1.223453802	Low	Low	628.0785892	-1.637288934	-1.60542319	640.2020596	-1.148751309	-0.761676293
HeelEye2019.20.34.H.16S_000000000.JKRF4	2020_A_20	HeelEye2019-20-34-H-16S	F12	168	2019-2020	Heel	16S	E	20-34-H	SON5930	_000000000-JKRF4	34	20	20	Challenger	A	A_20	MARKNESSE	Peen	Carrot	Clay	A_20	616.3627331	-0.794698172	-1.080576314	Low	Middle	676.2199025	-0.788029692	-1.384138265	632.4291877	-1.32533023	-0.867505208
HeelEye2019.20.12.H.16S_000000000.JMHTR	2020_A_20	HeelEye2019-20-12-H-16S	F9	645	2019-2020	Heel	16S	J	20-12-H	SON5986	_000000000-JMHTR	12	20	20	Challenger	A	A_20	MARKNESSE	Peen	Carrot	Clay	A_20	616.3627331	-0.794698172	-1.080576314	Low	Middle	676.2199025	-0.788029692	-1.384138265	632.4291877	-1.32533023	-0.867505208
HeelEye2019.21.34.H.16S_000000000.JMM89	2020_A_21	HeelEye2019-21-34-H-16S	C6	222	2019-2020	Heel	16S	F	21-34-H	SON5932	_000000000-JMM89	34	21	21	Challenger	A	A_21	EMMELOORD	Witlof	Chicory	Clay	A_21	560.7407455	-1.65325624	-1.263118875	Low	Low	696.8106652	-0.42478876	-1.289491379	562.6790558	-2.909867236	-1.81716461
HeelEye2019.21.12.H.16S_000000000.JLHG5	2020_A_21	HeelEye2019-21-12-H-16S	D4	328	2019-2020	Heel	16S	G	21-12-H	SON5933	_000000000-JLHG5	12	21	21	Challenger	A	A_21	EMMELOORD	Witlof	Chicory	Clay	A_21	560.7407455	-1.65325624	-1.263118875	Low	Low	696.8106652	-0.42478876	-1.289491379	562.6790558	-2.909867236	-1.81716461
HeelEye2019.22.34.H.16S_000000000.JLBCC	2020_A_22	HeelEye2019-22-34-H-16S	C5	605	2019-2020	Heel	16S	J	22-34-H	SON5987	_000000000-JLBCC	34	22	22	Challenger	A	A_22	WIERINGERWERF	NA	Unknown	Clay	A_22	625.2111257	-0.658118031	-1.05153729	Low	Middle	723.0927083	0.038851853	-1.168684123	703.2118681	0.282663523	0.096212509
HeelEye2019.22.12.H.16S_000000000.JLBMN	2020_A_22	HeelEye2019-22-12-H-16S	B10	406	2019-2020	Heel	16S	H	22-12-H	SON5936	_000000000-JLBMN	12	22	22	Challenger	A	A_22	WIERINGERWERF	NA	Unknown	Clay	A_22	625.2111257	-0.658118031	-1.05153729	Low	Middle	723.0927083	0.038851853	-1.168684123	703.2118681	0.282663523	0.096212509
HeelEye2019.23.12.H.16S_000000000.JMLM7	2020_A_23	HeelEye2019-23-12-H-16S	F2	350	2019-2020	Heel	16S	G	23-12-H	SON5934	_000000000-JMLM7	12	23	23	Challenger	A	A_23	TERHOLE	NA	Unknown	Clay	A_23	742.5286273	1.152746557	-0.666519815	High	High	825.1255395	1.838809496	-0.699683053	735.057875	1.006119881	0.529801079
HeelEye2019.23.34.H.16S_000000000.JMHR7	2020_A_23	HeelEye2019-23-34-H-16S	D12	677	2019-2020	Heel	16S	C	23-34-H	SON5821	_000000000-JMHR7	34	23	23	Challenger	A	A_23	TERHOLE	NA	Unknown	Clay	A_23	742.5286273	1.152746557	-0.666519815	High	High	825.1255395	1.838809496	-0.699683053	735.057875	1.006119881	0.529801079
HeelEye2019.24.34.H.16S_000000000.JMLM7	2020_A_24	HeelEye2019-24-34-H-16S	F11	359	2019-2020	Heel	16S	G	24-34-H	SON5934	_000000000-JMLM7	34	24	24	Challenger	A	A_24	ZAAMSLAG	Tarwe	Wheat	Clay	A_24	659.559387	-0.12793243	-0.938811732	Middle	Middle	680.0403452	-0.720633394	-1.366577331	703.3248661	0.285230536	0.097750996
HeelEye2019.24.12.H.16S_000000000.JMMDW	2020_A_24	HeelEye2019-24-12-H-16S	F8	452	2019-2020	Heel	16S	H	24-12-H	SON5935	_000000000-JMMDW	12	24	24	Challenger	A	A_24	ZAAMSLAG	Tarwe	Wheat	Clay	A_24	659.559387	-0.12793243	-0.938811732	Middle	Middle	680.0403452	-0.720633394	-1.366577331	703.3248661	0.285230536	0.097750996
HeelEye2019.25.12.H.16S_000000000.JMM89	2020_A_25	HeelEye2019-25-12-H-16S	A6	198	2019-2020	Heel	16S	F	25-12-H	SON5932	_000000000-JMM89	12	25	25	Challenger	A	A_25	ZUIDZANDE	Wintertarwe	Wheat	Clay	A_25	632.0742315	-0.552181959	-1.029013662	Middle	Middle	747.7786901	0.474336403	-1.055213275	615.0577949	-1.719961953	-1.104019549
HeelEye2019.25.34.H.16S_000000000.JFHYF	2020_A_25	HeelEye2019-25-34-H-16S	C11	35	2019-2020	Heel	16S	D	25-34-H	SON5824	_000000000-JFHYF	34	25	25	Challenger	A	A_25	ZUIDZANDE	Wintertarwe	Wheat	Clay	A_25	632.0742315	-0.552181959	-1.029013662	Middle	Middle	747.7786901	0.474336403	-1.055213275	615.0577949	-1.719961953	-1.104019549
HeelEye2019.27.12.H.16S_000000000.JLBCC	2020_A_27	HeelEye2019-27-12-H-16S	A4	580	2019-2020	Heel	16S	J	27-12-H	SON5987	_000000000-JLBCC	12	27	27	Challenger	A	A_27	KUITAART	Winterpeen	Carrot	Clay	A_27	752.613082	1.308406041	-0.633424231	High	High	761.2875629	0.712645961	-0.993118793	708.5590968	0.4041383	0.169015898
HeelEye2019.27.34.H.16S_000000000.JKP3P	2020_A_27	HeelEye2019-27-34-H-16S	C1	121	2019-2020	Heel	16S	E	27-34-H	SON5929	_000000000-JKP3P	34	27	27	Challenger	A	A_27	KUITAART	Winterpeen	Carrot	Clay	A_27	752.613082	1.308406041	-0.633424231	High	High	761.2875629	0.712645961	-0.993118793	708.5590968	0.4041383	0.169015898
HeelEye2019.28.34.H.16S_000000000.JMLM7	2020_A_28	HeelEye2019-28-34-H-16S	E10	346	2019-2020	Heel	16S	G	28-34-H	SON5934	_000000000-JMLM7	34	28	28	Challenger	A	A_28	KUITAART	Winterpeen	Carrot	Clay	A_28	760.559055	1.431056804	-0.607346805	High	High	789.8711072	1.216887276	-0.861732526	697.1017614	0.143858192	0.013022412
HeelEye2019.28.12.H.16S_000000000.JKP3P	2020_A_28	HeelEye2019-28-12-H-16S	A5	101	2019-2020	Heel	16S	E	28-12-H	SON5929	_000000000-JKP3P	12	28	28	Challenger	A	A_28	KUITAART	Winterpeen	Carrot	Clay	A_28	760.559055	1.431056804	-0.607346805	High	High	789.8711072	1.216887276	-0.861732526	697.1017614	0.143858192	0.013022412
HeelEye2019.29.12.H.16S_000000000.JK6WL	2020_A_29	HeelEye2019-29-12-H-16S	G2	702	2019-2020	Heel	16S	C	29-12-H	SON5822	_000000000-JK6WL	12	29	29	Challenger	A	A_29	KRUISLAND	Wintertarwe	Wheat	Clay	A_29	763.8881104	1.482442731	-0.596421372	High	High	803.0420712	1.449235796	-0.801191265	767.7950857	1.749822013	0.975523532
HeelEye2019.29.34.H.16S_000000000.JMM89	2020_A_29	HeelEye2019-29-34-H-16S	A10	202	2019-2020	Heel	16S	F	29-34-H	SON5932	_000000000-JMM89	34	29	29	Challenger	A	A_29	KRUISLAND	Wintertarwe	Wheat	Clay	A_29	763.8881104	1.482442731	-0.596421372	High	High	803.0420712	1.449235796	-0.801191265	767.7950857	1.749822013	0.975523532
HeelEye2019.3.12.H.16S_000000000.JKP74	2020_A_3	HeelEye2019-3-12-H-16S	H9	285	2019-2020	Heel	16S	F	3-12-H	SON5931	_000000000-JKP74	12	3	3	Challenger	A	A_3	USQUERT	Wintertarwe	Wheat	Clay	A_3	662.618751	-0.080709349	-0.928771383	Middle	Middle	650.3065223	-1.245166735	-1.503250935	709.7389072	0.430940447	0.18507921
HeelEye2019.3.34.H.16S_000000000.JH6L7	2020_A_3	HeelEye2019-3-34-H-16S	E6	54	2019-2020	Heel	16S	D	3-34-H	SON5823	_000000000-JH6L7	34	3	3	Challenger	A	A_3	USQUERT	Wintertarwe	Wheat	Clay	A_3	662.618751	-0.080709349	-0.928771383	Middle	Middle	650.3065223	-1.245166735	-1.503250935	709.7389072	0.430940447	0.18507921
HeelEye2019.30.34.H.16S_000000000.JMHTR	2020_A_30	HeelEye2019-30-34-H-16S	F3	639	2019-2020	Heel	16S	J	30-34-H	SON5986	_000000000-JMHTR	34	30	30	Challenger	A	A_30	STAVENISSE	Tarwe	Wheat	Clay	A_30	754.3442558	1.335127726	-0.627742793	High	High	709.3746006	-0.20314881	-1.231740368	727.8240773	0.841787286	0.431311744
HeelEye2019.30.12.H.16S_000000000.JLBMN	2020_A_30	HeelEye2019-30-12-H-16S	A3	387	2019-2020	Heel	16S	H	30-12-H	SON5936	_000000000-JLBMN	12	30	30	Challenger	A	A_30	STAVENISSE	Tarwe	Wheat	Clay	A_30	754.3442558	1.335127726	-0.627742793	High	High	709.3746006	-0.20314881	-1.231740368	727.8240773	0.841787286	0.431311744
HeelEye2019.4.12.H.16S_000000000.JKRF4	2020_A_4	HeelEye2019-4-12-H-16S	E6	150	2019-2020	Heel	16S	E	4-12-H	SON5930	_000000000-JKRF4	12	4	4	Challenger	A	A_4	OUDESCHIP	NA	Unknown	Clay	A_4	613.1602543	-0.844130315	-1.091086343	Low	Middle	713.3626536	-0.132795705	-1.213409002	665.7014224	-0.56947378	-0.414498316
HeelEye2019.4.34.H.16S_000000000.JMLM7	2020_A_4	HeelEye2019-4-34-H-16S	E11	347	2019-2020	Heel	16S	G	4-34-H	SON5934	_000000000-JMLM7	34	4	4	Challenger	A	A_4	OUDESCHIP	NA	Unknown	Clay	A_4	613.1602543	-0.844130315	-1.091086343	Low	Middle	713.3626536	-0.132795705	-1.213409002	665.7014224	-0.56947378	-0.414498316
HeelEye2019.5.12.H.16S_000000000.JLHG5	2020_A_5	HeelEye2019-5-12-H-16S	A8	296	2019-2020	Heel	16S	G	5-12-H	SON5933	_000000000-JLHG5	12	5	5	Challenger	A	A_5	KLOOSTERBUREN	Suikerbieten	Sugar beet	Clay	A_5	671.7116013	0.059644139	-0.898930088	Middle	Middle	693.1406735	-0.489530956	-1.306360753	709.0135983	0.414463362	0.17520401
HeelEye2019.5.34.H.16S_000000000.JKP74	2020_A_5	HeelEye2019-5-34-H-16S	F7	259	2019-2020	Heel	16S	F	5-34-H	SON5931	_000000000-JKP74	34	5	5	Challenger	A	A_5	KLOOSTERBUREN	Suikerbieten	Sugar beet	Clay	A_5	671.7116013	0.059644139	-0.898930088	Middle	Middle	693.1406735	-0.489530956	-1.306360753	709.0135983	0.414463362	0.17520401
HeelEye2019.6.12.H.16S_000000000.JLBMN	2020_A_6	HeelEye2019-6-12-H-16S	A5	389	2019-2020	Heel	16S	H	6-12-H	SON5936	_000000000-JLBMN	12	6	6	Challenger	A	A_6	HOUWERZIJL	Wintertarwe en groenbemester	Wheat	Clay	A_6	675.634897	0.120202514	-0.886054452	Middle	Middle	696.7880151	-0.425188329	-1.289595491	740.9595118	1.14018933	0.610152823
HeelEye2019.6.34.H.16S_000000000.JKP3P	2020_A_6	HeelEye2019-6-34-H-16S	C8	128	2019-2020	Heel	16S	E	6-34-H	SON5929	_000000000-JKP3P	34	6	6	Challenger	A	A_6	HOUWERZIJL	Wintertarwe en groenbemester	Wheat	Clay	A_6	675.634897	0.120202514	-0.886054452	Middle	Middle	696.7880151	-0.425188329	-1.289595491	740.9595118	1.14018933	0.610152823
HeelEye2019.7.12.H.16S_000000000.JH6L7	2020_A_7	HeelEye2019-7-12-H-16S	E12	60	2019-2020	Heel	16S	D	7-12-H	SON5823	_000000000-JH6L7	12	7	7	Challenger	A	A_7	HOUWERZIJL	Wintertarwe	Wheat	Clay	A_7	635.5499741	-0.49853183	-1.017606825	Middle	Middle	683.3625245	-0.662026945	-1.351306701	725.6991053	0.793513589	0.402379905
HeelEye2019.7.34.H.16S_000000000.JKRF4	2020_A_7	HeelEye2019-7-34-H-16S	E10	154	2019-2020	Heel	16S	E	7-34-H	SON5930	_000000000-JKRF4	34	7	7	Challenger	A	A_7	HOUWERZIJL	Wintertarwe	Wheat	Clay	A_7	635.5499741	-0.49853183	-1.017606825	Middle	Middle	683.3625245	-0.662026945	-1.351306701	725.6991053	0.793513589	0.402379905
HeelEye2019.8.12.H.16S_000000000.JMLN7	2020_A_8	HeelEye2019-8-12-H-16S	E9	537	2019-2020	Heel	16S	I	8-12-H	SON5985	_000000000-JMLN7	12	8	8	Challenger	A	A_8	EZINGE	Graszaad	Grass	Clay	A_8	676.2581683	0.129823073	-0.884008974	Middle	Middle	727.2881515	0.112863521	-1.149399474	718.6774589	0.634000505	0.306779045
HeelEye2019.8.34.H.16S_000000000.JMHTR	2020_A_8	HeelEye2019-8-34-H-16S	E5	629	2019-2020	Heel	16S	J	8-34-H	SON5986	_000000000-JMHTR	34	8	8	Challenger	A	A_8	EZINGE	Graszaad	Grass	Clay	A_8	676.2581683	0.129823073	-0.884008974	Middle	Middle	727.2881515	0.112863521	-1.149399474	718.6774589	0.634000505	0.306779045
HeelEye2019.9.12.H.16S_000000000.JH6L7	2020_A_9	HeelEye2019-9-12-H-16S	F2	62	2019-2020	Heel	16S	D	9-12-H	SON5823	_000000000-JH6L7	12	9	9	Challenger	A	A_9	WARFFUM	Wintergerst	Barley	Clay	A_9	759.6659631	1.417271407	-0.610277791	High	High	757.1699017	0.640006443	-1.012045911	734.200519	0.986643039	0.518128037
HeelEye2019.9.34.H.16S_000000000.JMMDW	2020_A_9	HeelEye2019-9-34-H-16S	E8	440	2019-2020	Heel	16S	H	9-34-H	SON5935	_000000000-JMMDW	34	9	9	Challenger	A	A_9	WARFFUM	Wintergerst	Barley	Clay	A_9	759.6659631	1.417271407	-0.610277791	High	High	757.1699017	0.640006443	-1.012045911	734.200519	0.986643039	0.518128037
HeelEye2019.31.12.H.16S_000000000.JFHYF	2020_B_31	HeelEye2019-31-12-H-16S	C4	28	2019-2020	Heel	16S	D	31-12-H	SON5824	_000000000-JFHYF	12	31	31	Colomba	B	B_31	EENUM	Oud grasland	Grass	Clay	B_31	1605.144233	1.34463196	2.164448089	High	High	1387.910586	0.887949756	1.887197913	798.009925	0.057818773	1.386903488
HeelEye2019.31.34.H.16S_000000000.JLBMN	2020_B_31	HeelEye2019-31-34-H-16S	A12	396	2019-2020	Heel	16S	H	31-34-H	SON5936	_000000000-JLBMN	34	31	31	Colomba	B	B_31	EENUM	Oud grasland	Grass	Clay	B_31	1605.144233	1.34463196	2.164448089	High	High	1387.910586	0.887949756	1.887197913	798.009925	0.057818773	1.386903488
HeelEye2019.32.12.H.16S_000000000.JKP3P	2020_B_32	HeelEye2019-32-12-H-16S	C9	129	2019-2020	Heel	16S	E	32-12-H	SON5929	_000000000-JKP3P	12	32	32	Colomba	B	B_32	HOLWIERDE	NA	Unknown	Clay	B_32	1426.392193	0.036066719	1.577812183	Middle	Middle	1260.769739	-0.419963088	1.302786083	789.8514243	-0.041428572	1.275824172
HeelEye2019.32.12.H.16S_000000000.JLBCC	2020_B_32	HeelEye2019-32-12-H-16S	D11	623	2019-2020	Heel	16S	J	32-12-H	SON5987	_000000000-JLBCC	12	32	32	Colomba	B	B_32	HOLWIERDE	NA	Unknown	Clay	B_32	1426.392193	0.036066719	1.577812183	Middle	Middle	1260.769739	-0.419963088	1.302786083	789.8514243	-0.041428572	1.275824172
HeelEye2019.32.34.H.16S_000000000.JLB35	2020_B_32	HeelEye2019-32-34-H-16S	B12	504	2019-2020	Heel	16S	I	32-34-H	SON5984	_000000000-JLB35	34	32	32	Colomba	B	B_32	HOLWIERDE	NA	Unknown	Clay	B_32	1426.392193	0.036066719	1.577812183	Middle	Middle	1260.769739	-0.419963088	1.302786083	789.8514243	-0.041428572	1.275824172
HeelEye2019.32.34.H.16S_000000000.JMHTR	2020_B_32	HeelEye2019-32-34-H-16S	H12	672	2019-2020	Heel	16S	J	32-34-H	SON5986	_000000000-JMHTR	34	32	32	Colomba	B	B_32	HOLWIERDE	NA	Unknown	Clay	B_32	1426.392193	0.036066719	1.577812183	Middle	Middle	1260.769739	-0.419963088	1.302786083	789.8514243	-0.041428572	1.275824172
HeelEye2019.33.12.H.16S_000000000.JH6L7	2020_B_33	HeelEye2019-33-12-H-16S	E10	58	2019-2020	Heel	16S	D	33-12-H	SON5823	_000000000-JH6L7	12	33	33	Colomba	B	B_33	STARTENHUIZEN	Grasland	Grass	Clay	B_33	1580.025524	1.160748916	2.082012462	High	High	1491.826602	1.956946028	2.364855174	886.5666157	1.13510205	2.592617249
HeelEye2019.33.34.H.16S_000000000.JFHYF	2020_B_33	HeelEye2019-33-34-H-16S	D3	39	2019-2020	Heel	16S	D	33-34-H	SON5824	_000000000-JFHYF	34	33	33	Colomba	B	B_33	STARTENHUIZEN	Grasland	Grass	Clay	B_33	1580.025524	1.160748916	2.082012462	High	High	1491.826602	1.956946028	2.364855174	886.5666157	1.13510205	2.592617249
HeelEye2019.34.34.H.16S_000000000.JMHTR	2020_B_34	HeelEye2019-34-34-H-16S	G1	649	2019-2020	Heel	16S	J	34-34-H	SON5986	_000000000-JMHTR	34	34	34	Colomba	B	B_34	ZEERIJP	Grasland	Grass	Clay	B_34	1293.418276	-0.937376976	1.141412831	Low	Middle	1203.719782	-1.006842697	1.040551954	715.4367013	-0.946676228	0.262655603
HeelEye2019.34.12.H.16S_000000000.JLB35	2020_B_34	HeelEye2019-34-12-H-16S	D2	518	2019-2020	Heel	16S	I	34-12-H	SON5984	_000000000-JLB35	12	34	34	Colomba	B	B_34	ZEERIJP	Grasland	Grass	Clay	B_34	1293.418276	-0.937376976	1.141412831	Low	Middle	1203.719782	-1.006842697	1.040551954	715.4367013	-0.946676228	0.262655603
